region year month mean_T sd_T cv
south 1965 10 4.31448863636364 0.991407237925688 22.9785571705961
north 1965 11 -9.70639127045986 1.18637204138456 -12.2225862148699
south 1965 11 -6.40375 1.41599232074759 -22.1119238063258
north 1965 12 -12.2508963367108 2.39924040066142 -19.5842029409056
south 1965 12 -6.42494318181818 1.37609638841932 -21.418032027326
north 1966 1 -20.0816835541699 1.13028083277492 -5.62841670981426
south 1966 1 -16.4015909090909 2.52305971533547 -15.3830182042707
north 1966 2 -21.7851130163679 1.37493317341866 -6.31134285319349
south 1966 2 -16.9933522727273 2.01239086923217 -11.8422241646922
north 1966 3 -13.43546375682 2.49687423922574 -18.5842058332993
south 1966 3 -5.86647727272727 2.06696067021549 -35.2334215939881
north 1966 4 -3.50420888542479 0.962201904734557 -27.4584631280597
south 1966 4 -1.02096590909091 0.762568129633972 -74.6908513637815
north 1966 5 5.55066250974279 1.57735212693467 28.4173668308247
south 1966 5 8.643125 0.666922033358276 7.71621413965755
north 1966 6 13.8828526890101 1.27902884593545 9.21301172451355
south 1966 6 16.2511363636364 0.518984515555549 3.19352754135294
north 1966 7 14.6923616523772 0.851063913500136 5.79256033601945
south 1966 7 16.4554545454545 0.559189922268244 3.39820404671051
north 1966 8 11.1211223694466 1.05440816879333 9.48113089457708
south 1966 8 13.2953409090909 0.625614783683776 4.70551893299706
north 1966 9 4.53499610288387 1.22956896515747 27.1129001494746
south 1966 9 7.35835227272727 0.929234991826409 12.6283026061486
north 1966 10 -0.907092751363991 1.9355419159892 -213.378611291816
south 1966 10 3.46823863636364 0.998473690155795 28.7890711927098
north 1966 11 -2.13203429462198 1.74410828824699 -81.8048890042002
south 1966 11 0.789488636363636 0.789634215507058 100.018439675597
north 1966 12 -9.66118472330476 1.15159355073754 -11.9197964195805
south 1966 12 -6.75715909090909 2.02045674979755 -29.9009794295922
north 1967 1 -18.1101325019486 1.97474465212287 -10.9040872666746
south 1967 1 -13.4934659090909 1.55957947896106 -11.5580347515484
north 1967 2 -8.60530007794232 0.785597718261447 -9.12923095238878
south 1967 2 -6.98789772727273 1.4911816250098 -21.3394884013533
north 1967 3 -2.51917381137958 1.24841500892477 -49.5565253689699
south 1967 3 -0.0455681818181818 0.448308951869607 -983.82014375375
north 1967 4 0.0802805923616524 1.1804475403276 1470.4021303304
south 1967 4 2.20590909090909 0.538563216826759 24.4145698952992
north 1967 5 5.353546375682 1.13890611913302 21.273862953843
south 1967 5 8.40528409090909 0.867694748945542 10.3232054926497
north 1967 6 11.2311769290725 0.845162855207806 7.52514950610437
south 1967 6 12.8794886363636 0.486830276269253 3.77988823946588
north 1967 7 14.1499610288387 0.825428314123156 5.83343171363421
south 1967 7 15.8623295454545 0.500046870380562 3.15241761273238
north 1967 8 14.659158222915 1.10498088408676 7.53781947969879
south 1967 8 15.7589772727273 0.58205989656549 3.69351314169868
north 1967 9 8.39384255650818 1.015796205698 12.1016828569224
south 1967 9 10.8655113636364 0.846252663263839 7.78842923211139
north 1967 10 1.78978955572876 1.96230790034904 109.639029575745
south 1967 10 6.38261363636364 1.08656270888383 17.0237894816845
north 1967 11 -0.250818394388153 1.13974661246639 -454.411095026222
south 1967 11 2.29051136363636 0.789200680740563 34.4552178727307
north 1967 12 -18.1392049883087 1.89196057360643 -10.430228749418
south 1967 12 -12.4729545454545 1.94207074863468 -15.5702543575966
north 1968 1 -19.5191738113796 0.992636039019079 -5.08544085221669
south 1968 1 -17.709375 2.77592952257912 -15.6749152501379
north 1968 2 -14.1272798129384 2.05872164084865 -14.5726683983648
south 1968 2 -7.83352272727273 1.59737956235381 -20.3915864926576
north 1968 3 -6.46890101325019 1.70197397334701 -26.3100945564149
south 1968 3 -2.56960227272727 0.869135908014885 -33.8237523074892
north 1968 4 -1.28542478565861 1.52271348328492 -118.45994415805
south 1968 4 2.54340909090909 1.03791224210739 40.8079158723308
north 1968 5 3.20233826968044 1.61431606852677 50.4105416910831
south 1968 5 6.66039772727273 0.681139449971523 10.226708341792
north 1968 6 12.6876071706937 1.44230513896869 11.3678262541118
south 1968 6 15.6432954545455 0.686473254748303 4.38829054110101
north 1968 7 12.0448947778644 1.44002135882794 11.9554498846628
south 1968 7 14.3264772727273 0.562402747118474 3.92561783620805
north 1968 8 11.4964925954793 1.37695945100185 11.9772133941381
south 1968 8 14.7309659090909 0.867819717418996 5.89112569246691
north 1968 9 4.87240841777085 1.60550516881926 32.9509563066101
south 1968 9 8.54119318181818 1.16382939461082 13.6260750674542
north 1968 10 -4.88573655494934 1.76778437770266 -36.1825562598512
south 1968 10 0.252840909090909 1.42666194149575 564.252812816296
north 1968 11 -5.91745908028059 1.19480444310173 -20.1911737266305
south 1968 11 -3.41056818181818 1.25287694664883 -36.7351385416644
north 1968 12 -5.62182385035074 0.96978893927071 -17.2504326902773
south 1968 12 -3.52488636363636 1.18485563470154 -33.6140094309086
north 1969 1 -15.0192517537023 1.24614052592859 -8.29695477753355
south 1969 1 -12.5393181818182 2.95511997101691 -23.5668313712766
north 1969 2 -16.6072486360094 1.60010788142665 -9.63499684082015
south 1969 2 -12.0371022727273 1.7085856868262 -14.1943272401812
north 1969 3 -10.2048324240062 0.908449691304461 -8.90215197622834
south 1969 3 -7.38454545454545 0.615472122133211 -8.3345972466642
north 1969 4 -2.12922837100546 1.3545191984754 -63.6154964361939
south 1969 4 1.89573863636364 0.904507705744627 47.7126798174897
north 1969 5 3.55845674201091 1.56061004121478 43.8563724209519
south 1969 5 7.49215909090909 0.857714812132127 11.4481660323106
north 1969 6 11.5883086515978 1.32487441778933 11.4328540740641
south 1969 6 14.4298863636364 0.786139153207036 5.44799268265982
north 1969 7 14.4013250194856 0.837166934943826 5.81312437439684
south 1969 7 15.8302272727273 0.47849246225619 3.02265061652368
north 1969 8 13.8275915822292 1.20608935294719 8.72233856326236
south 1969 8 15.6896590909091 0.59463768066333 3.78999745767501
north 1969 9 5.76336710833983 0.967820078950601 16.7926155103
south 1969 9 8.50142045454546 0.834771093978823 9.81919549141339
north 1969 10 1.61667965705378 1.19307121326485 73.797626391804
south 1969 10 4.20664772727273 0.839350645621504 19.9529577953435
north 1969 11 -5.08106001558846 2.02691133163671 -39.8915054224559
south 1969 11 -1.27318181818182 0.820818578725116 -64.4698633771958
north 1969 12 -10.5568978955573 1.01156589723534 -9.58203732993426
south 1969 12 -8.83153409090909 1.18934531270631 -13.4670296288681
north 1970 1 -13.6657053780203 1.12571386144152 -8.23751010505538
south 1970 1 -11.2285795454545 1.07681453053904 -9.58994435743161
north 1970 2 -17.9380358534684 1.58558833462165 -8.83925278984803
south 1970 2 -14.7122159090909 1.07546606842285 -7.31002097215216
north 1970 3 -5.01636788776306 1.09789057220963 -21.8861653844772
south 1970 3 -2.975625 0.478190825216467 -16.070265077638
north 1970 4 -3.41551052221356 1.7589089789145 -51.4976887781498
south 1970 4 0.466136363636364 0.584099393868382 125.306549635343
north 1970 5 5.13889321901793 1.21239349802329 23.5925022441892
south 1970 5 8.45403409090909 0.893585045867571 10.5699247987239
north 1970 6 14.8109898674981 0.667261525157097 4.50517845955298
south 1970 6 16.3425 0.550745528102963 3.37002005876068
north 1970 7 15.723460639127 0.605824456460332 3.8529969347382
south 1970 7 16.2100568181818 0.476480365340445 2.93941206181342
north 1970 8 13.0286827747467 0.7693142163045 5.90477356464347
south 1970 8 14.439375 0.515623618574476 3.57095524269212
north 1970 9 6.89485580670304 0.870116659887041 12.6197948772349
south 1970 9 8.84619318181818 0.65920451583703 7.45184399987907
north 1970 10 0.693296960249415 0.996555046591902 143.741441796224
south 1970 10 3.07948863636364 0.841960117216918 27.3409067750655
north 1970 11 -7.94255650818394 1.56778120952711 -19.7389997529345
south 1970 11 -2.96909090909091 1.35998581770657 -45.8047887163879
north 1970 12 -8.61441932969602 1.76371011110293 -20.4739291599492
south 1970 12 -4.61335227272727 1.82342726575915 -39.5249952304464
north 1971 1 -10.1367108339829 2.61813859514146 -25.8282853089216
south 1971 1 -4.12954545454545 1.36525629485204 -33.0606917850796
north 1971 2 -14.0159781761497 2.06235148330952 -14.714288631092
south 1971 2 -8.87642045454546 2.27753088440703 -25.6582131960722
north 1971 3 -11.8561964146532 2.05015851875674 -17.2918737768458
south 1971 3 -6.83875 1.19045312912502 -17.407466702614
north 1971 4 -3.45689789555729 1.41825254853944 -41.0267410663804
south 1971 4 0.250852272727273 1.06510060367951 424.592766132713
north 1971 5 4.65167575993765 1.36633352972221 29.3729313958144
south 1971 5 8.61011363636364 1.28014531075253 14.8679258464837
north 1971 6 11.4912704598597 1.05537116270485 9.18411211703158
south 1971 6 13.3090340909091 0.536377823886394 4.03017845038637
north 1971 7 13.6524551831645 0.89152701048896 6.53015885075637
south 1971 7 15.851875 0.621691384577396 3.92187917566469
north 1971 8 12.2541699142634 0.935862533973381 7.63709447903173
south 1971 8 14.3911931818182 0.631679090343276 4.38934480527534
north 1971 9 5.36991426344505 0.9434306445622 17.5688213680519
south 1971 9 7.74795454545455 0.778050447820687 10.0420110011763
north 1971 10 -0.668978955572876 1.37784038279534 -205.961693012516
south 1971 10 2.82159090909091 1.14834323286831 40.6984311286393
north 1971 11 -9.89173811379579 2.60624960282099 -26.3477416490243
south 1971 11 -3.80085227272727 1.5795647678825 -41.5581731291308
north 1971 12 -9.30350740452065 1.52293291447674 -16.3694491578169
south 1971 12 -5.15409090909091 2.39506202087308 -46.4691458322671
north 1972 1 -10.9491816056118 0.973208438681869 -8.88841261143266
south 1972 1 -10.2647159090909 1.99401589953343 -19.4259238852138
north 1972 2 -10.9378799688231 1.3352589871648 -12.2076580742408
south 1972 2 -6.67210227272727 1.5616495814825 -23.4056601300292
north 1972 3 -6.36975837879969 0.787235642723499 -12.3589561158809
south 1972 3 -4.29755681818182 0.954722410036744 -22.2154691707057
north 1972 4 -0.905066250974279 1.32593153589658 -146.501047240382
south 1972 4 1.12625 0.522624705965914 46.4039694531333
north 1972 5 4.8477007014809 1.60136951847083 33.0335888513421
south 1972 5 8.26920454545455 0.840656395844772 10.1661095843477
north 1972 6 14.5579890880748 0.76662317058922 5.26599632649265
south 1972 6 16.2380113636364 0.538145299815846 3.31410840751705
north 1972 7 17.8531566640686 0.868631140876588 4.86542048121273
south 1972 7 19.2552840909091 0.641846955645216 3.333354899439
north 1972 8 13.4220576773188 1.06879062091998 7.96294164885071
south 1972 8 15.6285227272727 0.817158292069788 5.22863424988849
north 1972 9 6.5489477786438 0.999581066498987 15.263231595137
south 1972 9 9.02704545454545 0.791215498432272 8.76494421587149
north 1972 10 0.438659392049883 1.24435151057394 283.671461987627
south 1972 10 3.56784090909091 0.836687136330841 23.4507972090053
north 1972 11 -6.6614185502728 2.25484055810244 -33.8492550961252
south 1972 11 -1.28176136363636 1.4570766990715 -113.677689186836
north 1972 12 -2.23141075604053 1.56570702618156 -70.1666881340926
south 1972 12 0.70875 0.817706706650492 115.37308030342
north 1973 1 -7.823226812159 1.82179726473313 -23.2870311506457
south 1973 1 -3.87090909090909 1.85416737042596 -47.9000494943297
north 1973 2 -10.3585346843336 2.06205107537292 -19.9067835192133
south 1973 2 -6.21278409090909 1.5992327534268 -25.7410000094304
north 1973 3 -5.77077162899454 1.38882152314724 -24.0664786693217
south 1973 3 -2.34875 1.43002746090506 -60.8846178139463
north 1973 4 -0.650974279033515 1.16357425903128 -178.743507463737
south 1973 4 1.87840909090909 0.618448399349131 32.924052717921
north 1973 5 5.76757599376461 1.61661883080194 28.0294326862738
south 1973 5 9.22840909090909 0.713214641836155 7.7284679819704
north 1973 6 13.6689789555729 0.863547341642168 6.31757020366249
south 1973 6 15.7901704545455 0.72371504953158 4.58332639039528
north 1973 7 18.2548713951676 0.711240842816284 3.89617010944576
south 1973 7 19.1810227272727 0.516727666190587 2.69395262983486
north 1973 8 11.2564302416212 0.993596679125689 8.82692521339329
south 1973 8 13.7390909090909 0.734812319343272 5.34833290066565
north 1973 9 3.64053000779423 0.925700156484298 25.4276205525682
south 1973 9 5.840625 0.89106017701179 15.2562470114378
north 1973 10 -3.29906469212783 1.7114870411626 -51.8779472632508
south 1973 10 0.882840909090909 1.13216495970977 128.241107548539
north 1973 11 -9.22018706157444 2.41396857285941 -26.1813405383036
south 1973 11 -4.25914772727273 1.03283575635087 -24.2498223233086
north 1973 12 -15.3603273577553 2.06464757950181 -13.4414295438788
south 1973 12 -9.74130681818182 1.98171674249386 -20.3434383033194
north 1974 1 -9.2485580670304 1.73900038360665 -18.80293523599
south 1974 1 -5.55159090909091 2.71059819043741 -48.8256111594736
north 1974 2 -5.88854247856586 1.86355588638519 -31.6471502611807
south 1974 2 -1.48465909090909 0.815046741773768 -54.8979053012565
north 1974 3 -4.69469992205768 0.522805911813793 -11.1360879394534
south 1974 3 -2.52005681818182 0.821617393765852 -32.6031297325525
north 1974 4 -0.846375681995323 0.753468654423742 -89.0229564071887
south 1974 4 1.21346590909091 0.92133787401079 75.926144039846
north 1974 5 4.18316445830086 1.00118352440071 23.9336400560111
south 1974 5 6.27323863636364 0.915301526527905 14.5905740174181
north 1974 6 13.5992205767732 0.734443032721133 5.40062592980899
south 1974 6 14.3230113636364 0.348160144103868 2.43077475305079
north 1974 7 15.4444271239283 0.558320731257318 3.61503037164974
south 1974 7 15.6545454545455 0.782920160339824 5.00123215083511
north 1974 8 12.714185502728 0.804444471570031 6.32714121873893
south 1974 8 13.9672159090909 0.43313469168987 3.10108109238831
north 1974 9 9.42556508183944 0.871449321477168 9.24559232163405
south 1974 9 11.3471590909091 0.605839404931437 5.33912849972124
north 1974 10 1.01504286827747 1.26795979965577 124.916871915714
south 1974 10 4.13642045454545 0.893980707785004 21.6124235340395
north 1974 11 -4.73141075604053 1.66202049529472 -35.1273770338548
south 1974 11 0.176534090909091 1.3811820781094 782.388303016587
north 1974 12 -3.81558846453624 1.48584801703486 -38.9415166453349
south 1974 12 -0.689147727272727 0.962421477520522 -139.653870923911
north 1975 1 -9.59586905689789 2.48066597324752 -25.851394579674
south 1975 1 -3.51107954545455 1.61043250855735 -45.8671610172496
north 1975 2 -8.25783320342946 1.51959863540305 -18.4019051725575
south 1975 2 -4.85738636363636 1.7170257309042 -35.3487575902608
north 1975 3 -2.8958690568979 0.823375394679024 -28.4327564023574
south 1975 3 -0.966534090909091 0.559459892403213 -57.883099795994
north 1975 4 -0.877474668745129 1.2410487669969 -141.434141770921
south 1975 4 2.23022727272727 0.73327162133822 32.8787846111094
north 1975 5 7.46796570537802 1.41622352478198 18.9639800268779
south 1975 5 10.506875 0.769939349405111 7.32795764111699
north 1975 6 10.3193296960249 1.2503605169778 12.116683484388
south 1975 6 12.6450568181818 0.616541452230477 4.87575074667895
north 1975 7 13.3439594699922 1.34001789574414 10.0421310388236
south 1975 7 16.4055113636364 0.87487074974012 5.33278561300634
north 1975 8 10.6756819953235 1.20969216383485 11.3312869788062
south 1975 8 14.3051136363636 1.09974258636577 7.68775847799085
north 1975 9 8.38721745908028 1.3744238237787 16.3871251757125
south 1975 9 11.4399431818182 0.820696605868878 7.17395701032182
north 1975 10 0.537490257209665 1.28485924328738 239.04791315802
south 1975 10 3.58693181818182 1.01809647254682 28.3834910768636
north 1975 11 -3.90561184723305 1.50967229830976 -38.6539256167838
south 1975 11 -0.252784090909091 1.28612801639728 -508.785189673906
north 1975 12 -10.3993764614185 2.72257843013645 -26.1802084022744
south 1975 12 -3.89289772727273 1.57952382732467 -40.5745010011153
north 1976 1 -17.4087295401403 1.48802349016863 -8.54757084218931
south 1976 1 -13.4015340909091 2.28641163081178 -17.0608201665716
north 1976 2 -11.1005455962588 1.26157344804297 -11.3649679387666
south 1976 2 -8.93579545454545 2.37644362472883 -26.5946511065221
north 1976 3 -9.61239282930631 0.846859369058748 -8.81007865676108
south 1976 3 -7.04630681818182 1.06856366600709 -15.1648756374025
north 1976 4 -1.23663289166017 0.95313680916373 -77.0751623696626
south 1976 4 0.916079545454546 0.587957096074301 64.1818823476258
north 1976 5 7.54559625876851 1.28622323782503 17.0460119215939
south 1976 5 10.1746022727273 0.606228202149828 5.95824962883125
north 1976 6 9.69680436477007 1.02386381528161 10.5587756209815
south 1976 6 11.4846022727273 0.845417948379525 7.36131672915793
north 1976 7 13.1736554949337 0.581064677049629 4.41080820181682
south 1976 7 14.5230113636364 0.614019478746495 4.22790744544837
north 1976 8 12.2923616523772 0.809674894885711 6.58681315912249
south 1976 8 13.9351136363636 0.691419833098041 4.96170932753489
north 1976 9 3.82829306313328 0.792881237409935 20.711090408554
south 1976 9 6.39857954545455 0.919273277767569 14.3668336267009
north 1976 10 -2.82501948558067 0.807089721079848 -28.5693505903006
south 1976 10 -0.130284090909091 1.2697100647936 -974.570307037392
north 1976 11 -6.36671862821512 2.27446808261485 -35.7243380056908
south 1976 11 -1.3 1.30030389590929 -100.023376608407
north 1976 12 -9.758924395947 2.1443401022223 -21.9731193236098
south 1976 12 -5.96590909090909 0.875909190746762 -14.6819064353743
north 1977 1 -11.4174590802806 2.17779692968101 -19.0742696283654
south 1977 1 -7.56448863636364 1.36870125128798 -18.0937710013658
north 1977 2 -13.1842556508184 1.32161378570074 -10.0241820297128
south 1977 2 -10.3802272727273 0.909245015105065 -8.75939409818117
north 1977 3 -6.99532346063913 1.90526242675186 -27.2362305684973
south 1977 3 -3.34085227272727 0.855206015490845 -25.5984385323541
north 1977 4 -2.02829306313328 1.33875479486965 -66.0040119055358
south 1977 4 0.649090909090909 0.637210086551376 98.1696211773828
north 1977 5 4.60272798129384 1.4322615709218 31.1176671040026
south 1977 5 8.17710227272727 0.866260782870987 10.5937379034648
north 1977 6 10.8551831644583 1.4444506299735 13.3065523454535
south 1977 6 13.6894318181818 0.45773215082379 3.34368991279716
north 1977 7 14.0097427903352 0.745735779393975 5.32297980451456
south 1977 7 14.6977840909091 0.650062907680728 4.42286336266707
north 1977 8 10.8549493374903 0.823464425265474 7.58607340912625
south 1977 8 13.2573295454545 0.741756074728485 5.59506401485513
north 1977 9 5.13710054559626 0.889536161112284 17.3159188382021
south 1977 9 7.45193181818182 0.696516726030903 9.34679413372363
north 1977 10 -0.86219797349961 1.60589704076871 -186.256183629204
south 1977 10 3.30732954545455 1.449807469695 43.8361962353451
north 1977 11 -4.1576773187841 1.41732974924839 -34.0894600657197
south 1977 11 -0.0263068181818182 1.13926559288941 -4330.68562307854
north 1977 12 -10.2476227591582 1.15748269325785 -11.295133715021
south 1977 12 -6.52039772727273 2.02456456924664 -31.0497097558718
north 1978 1 -12.728371005456 2.18391997808343 -17.1578906456081
south 1978 1 -8.36477272727273 2.15401259800529 -25.750999677281
north 1978 2 -16.3463756819953 0.831089846534006 -5.0842453562927
south 1978 2 -14.6880681818182 2.10912760011151 -14.3594622111185
north 1978 3 -6.63920498830865 1.39644020040173 -21.0332442342239
south 1978 3 -3.86488636363636 0.557184700925347 -14.4165868928966
north 1978 4 -2.6448168355417 1.23117114822506 -46.5503369337444
south 1978 4 0.404886363636364 0.856111353712863 211.444847394701
north 1978 5 6.61254871395168 1.40809116255982 21.2942274374315
south 1978 5 9.49147727272727 0.616502338261432 6.49532544352062
north 1978 6 11.7442712392829 1.02820800205145 8.75497492438898
south 1978 6 13.9061931818182 0.460159459173745 3.30902536127131
north 1978 7 13.6996882307093 0.90599488729099 6.61325186408336
south 1978 7 15.0667045454545 0.434779149313132 2.88569506358509
north 1978 8 10.6189399844115 0.910807770260684 8.57720047008211
south 1978 8 12.6736931818182 0.6376976755216 5.03166414377498
north 1978 9 5.84777864380359 0.745784392233817 12.7532938173722
south 1978 9 7.60096590909091 0.627577508561419 8.25654944473338
north 1978 10 -0.584411535463757 1.26337099230741 -216.178311967245
south 1978 10 2.56272727272727 1.04771738382436 40.8829060733168
north 1978 11 -5.73538581449727 2.51270926807135 -43.8106406324053
south 1978 11 0.35625 1.344162044987 377.308644206876
north 1978 12 -19.4601714731099 1.40014896752469 -7.19494671184898
south 1978 12 -15.1453409090909 2.16512774838584 -14.2956686243109
north 1979 1 -15.8763055339049 2.01072779805499 -12.6649603319925
south 1979 1 -10.6540340909091 1.39487638709611 -13.0924715952086
north 1979 2 -13.9772408417771 0.818180428866935 -5.85366195037182
south 1979 2 -11.5948863636364 1.16505738641005 -10.0480276379756
north 1979 3 -5.4373343725643 1.57475741230469 -28.9619380454253
south 1979 3 -2.35914772727273 0.668622982110483 -28.3417174084066
north 1979 4 -2.85175370226033 1.38056025225882 -48.4109217133505
south 1979 4 0.454772727272727 1.01049633729786 222.19809515795
north 1979 5 6.87240841777085 1.58256472906367 23.0278038332447
south 1979 5 10.1465340909091 0.742205607049048 7.31486831265896
north 1979 6 12.8779423226812 1.01154249913682 7.85484570275833
south 1979 6 15.0232386363636 0.538911975171075 3.58718907564074
north 1979 7 14.7452844894778 0.601233113489365 4.07746024783994
south 1979 7 15.0947727272727 0.480377853155906 3.18241196363278
north 1979 8 13.1695245518316 0.975902482427404 7.41030914659462
south 1979 8 15.0892045454545 0.522792000747213 3.46467568368074
north 1979 9 6.88519095869057 0.878153389871519 12.7542343435385
south 1979 9 8.78477272727273 0.736374007834984 8.38239110670305
north 1979 10 -1.98332034294622 1.4317339060187 -72.188736988996
south 1979 10 2.31153409090909 1.26702972768754 54.8133697301103
north 1979 11 -4.03265783320343 1.92943810109334 -47.8453213959056
south 1979 11 0.00551136363636364 0.983374167126223 17842.6653004346
north 1979 12 -8.59166017147311 1.48282438154927 -17.2588807279959
south 1979 12 -5.95727272727273 1.21196585477424 -20.3443070387863
north 1980 1 -14.5865159781762 2.06393455313949 -14.1496060898125
south 1980 1 -10.4155113636364 1.50049954535192 -14.4063934353776
north 1980 2 -14.587295401403 1.86327151670475 -12.7732486758687
south 1980 2 -10.4149431818182 1.19874318168831 -11.5098388993712
north 1980 3 -9.50506625097428 1.14812370484597 -12.0790710399129
south 1980 3 -7.23232954545455 0.898400590343614 -12.422008492523
north 1980 4 0.683865939204988 1.14956276872417 168.097678626978
south 1980 4 3.19880681818182 0.959162598551182 29.985011695591
north 1980 5 5.22813717848792 1.09907571714847 21.0223197981646
south 1980 5 6.854375 0.527884378706689 7.70142250324339
north 1980 6 15.4670303975058 0.902594365149056 5.83560219351871
south 1980 6 16.8042045454545 0.526429878986058 3.13272715505272
north 1980 7 14.894621979735 1.05876215203733 7.10835195064257
south 1980 7 16.3326704545455 0.481500549680477 2.94808219525713
north 1980 8 11.787529228371 1.01723082685901 8.62972050504593
south 1980 8 13.9122159090909 0.612327110313862 4.40136290519857
north 1980 9 7.1182385035074 0.91059512307782 12.7924222071112
south 1980 9 9.52960227272727 1.02528236840291 10.7589208768677
north 1980 10 -0.490646921278254 1.76611098776493 -359.955583368134
south 1980 10 3.79573863636364 0.931227569760197 24.5335008274522
north 1980 11 -10.7435697583788 1.64083386265208 -15.272706368127
south 1980 11 -5.11107954545455 1.76778607953671 -34.5873325549954
north 1980 12 -12.8451286048324 2.24067787230598 -17.4437947741763
south 1980 12 -5.93085227272727 1.95763758754175 -33.0076942995841
north 1981 1 -10.6193296960249 1.98694660336716 -18.7106593376691
south 1981 1 -6.11931818181818 1.13126612114456 -18.4868001226966
north 1981 2 -13.6872174590803 1.66104546855843 -12.1357425168727
south 1981 2 -8.70034090909091 1.69119375734263 -19.4382470182923
north 1981 3 -12.9016367887763 1.69155158739274 -13.1111394242961
south 1981 3 -8.23886363636364 1.45799665667164 -17.6965746858161
north 1981 4 -2.03507404520655 1.1862648903128 -58.2909940356694
south 1981 4 0.412272727272727 0.735448144556742 178.388745096454
north 1981 5 6.99992205767732 1.71960567446945 24.5660688833447
south 1981 5 10.3791477272727 0.760308994960245 7.32535093379991
north 1981 6 9.65681995323461 1.41248826853306 14.6268468851378
south 1981 6 12.5722727272727 0.679910249357026 5.40801384209645
north 1981 7 14.8770849571317 1.08758642231594 7.31048068522709
south 1981 7 16.7161363636364 0.54381724478055 3.25324723937733
north 1981 8 10.9031956352299 0.925634621401246 8.4895717949917
south 1981 8 13.0640340909091 0.725971289920494 5.55702231690958
north 1981 9 6.38106001558846 0.853281158285396 13.3720910977313
south 1981 9 8.88102272727273 0.786174653014936 8.85229862773206
north 1981 10 1.97443491816056 1.32199131970985 66.9554264640668
south 1981 10 5.07272727272727 0.766714789577268 15.1144492568996
north 1981 11 -5.32307092751364 1.69266959080599 -31.7987420016704
south 1981 11 -1.41153409090909 1.08472149721638 -76.8469925170398
north 1981 12 -15.6438815276695 3.46992420688896 -22.1807113583139
south 1981 12 -8.81477272727273 1.58492685202181 -17.9803484566094
north 1982 1 -18.9551831644583 1.39227113080823 -7.34506819970376
south 1982 1 -14.1365909090909 2.49852071589169 -17.6741389204731
north 1982 2 -9.17989088074825 0.588846663996601 -6.41452792463481
south 1982 2 -7.73619318181818 1.21129432282511 -15.6574983891551
north 1982 3 -4.56858924395947 1.5410665883549 -33.7317825276693
south 1982 3 -1.28551136363636 0.829124671063657 -64.4976539700347
north 1982 4 -0.354014029618083 0.928986677134218 -262.415215051343
south 1982 4 1.65931818181818 0.615170715786454 37.0737042796931
north 1982 5 5.29181605611847 1.30974508618557 24.7503895127122
south 1982 5 8.10954545454545 0.698564937005131 8.61410717679103
north 1982 6 7.7717848791894 1.1820150609163 15.2090553108514
south 1982 6 10.4813068181818 0.784331711247141 7.48314809262686
north 1982 7 14.9085736554949 0.710213921426792 4.7637952351332
south 1982 7 16.4826136363636 0.46640885942052 2.82970207098429
north 1982 8 11.7247856586126 1.30011754420472 11.0886252598546
south 1982 8 14.6890340909091 0.835469508465872 5.68770896231316
north 1982 9 6.70896336710834 1.17425148637724 17.5027261608579
south 1982 9 9.00454545454545 0.871017661119875 9.67308861415308
north 1982 10 0.357989088074825 1.20788672351935 337.408810423542
south 1982 10 3.10363636363636 1.09776161922314 35.3701751946531
north 1982 11 -2.03936087295401 2.01951135482295 -99.0266794663805
south 1982 11 2.09471590909091 1.03500990977576 49.4105145850038
north 1982 12 -6.86983632112237 1.89370882780706 -27.5655596332704
south 1982 12 -2.39022727272727 1.35120267509425 -56.5303011354447
north 1983 1 -9.10904130943102 1.66944531990099 -18.327343824564
south 1983 1 -4.09892045454545 1.80156080849646 -43.9520802727128
north 1983 2 -12.4790335151988 0.642310815527226 -5.14711988508507
south 1983 2 -10.5465340909091 1.71543818715121 -16.2654211550872
north 1983 3 -6.50584567420109 1.08959271808212 -16.7479029267923
south 1983 3 -3.97909090909091 0.774057238187252 -19.453117706328
north 1983 4 1.61434138737334 1.11135681802358 68.8427383895448
south 1983 4 4.09715909090909 0.772901547688145 18.8643284417021
north 1983 5 7.6498051441933 1.624060379077 21.2300881978643
south 1983 5 10.7692613636364 0.677388826586021 6.29002123463454
north 1983 6 11.4667186282151 0.978963158339449 8.53743071649637
south 1983 6 13.2397727272727 0.489582150092276 3.69781385358513
north 1983 7 15.0717069368667 1.02462769076706 6.79835200524453
south 1983 7 16.8621022727273 0.774377272449155 4.59241238087869
north 1983 8 10.8401402961808 1.15227604067141 10.6297151991416
south 1983 8 13.9514772727273 0.935709414634749 6.70688412662865
north 1983 9 8.44801247077163 0.992830159329065 11.7522335906114
south 1983 9 10.5897159090909 0.654456823567374 6.18011690951544
north 1983 10 1.03928293063133 1.4179207768434 136.4326051215
south 1983 10 4.43579545454545 1.02139280174936 23.0261474456112
north 1983 11 -11.4236944660951 2.5978239556198 -22.74066383104
south 1983 11 -4.43284090909091 1.99450378894138 -44.9938048724246
north 1983 12 -11.9458300857366 2.99366012248968 -25.0602938515269
south 1983 12 -5.40551136363636 1.70670958635337 -31.5735084350141
north 1984 1 -12.3869056897896 1.74179601741813 -14.0615910142424
south 1984 1 -7.259375 1.63476398174449 -22.5193488660455
north 1984 2 -6.95658612626656 0.635845431546292 -9.14019348003868
south 1984 2 -6.56488636363636 1.3319252986906 -20.2886268689781
