region year litter_type ground litter mortality
north 2002 non-woody_litter below 0.00302518992155578 natural
north 2003 non-woody_litter below 0.00302668271026198 natural
north 2004 non-woody_litter below 0.00302815953595524 natural
north 2005 non-woody_litter below 0.00302984358993603 natural
north 2006 non-woody_litter below 0.00303120027459518 natural
north 2007 non-woody_litter below 0.00303181467495379 natural
north 2008 non-woody_litter below 0.00321146173039074 natural
north 2009 non-woody_litter below 0.00339730919359508 natural
north 2010 non-woody_litter below 0.00358208966123091 natural
north 2011 non-woody_litter below 0.00358113663475182 natural
north 2012 non-woody_litter below 0.00358006793603447 natural
north 2013 non-woody_litter below 0.00357950343411193 natural
north 2014 non-woody_litter below 0.00357910621833811 natural
north 2015 non-woody_litter below 0.00357863640202841 natural
north 2016 non-woody_litter below 0.00357809187328369 natural
north 2017 non-woody_litter below 0.0035776342502156 natural
north 2018 non-woody_litter below 0.00357708135483229 natural
north 2019 non-woody_litter below 0.0035765091255104 natural
south 1990 non-woody_litter above 0.00203995931907535 natural
south 1991 non-woody_litter above 0.00203924252508356 natural
south 1992 non-woody_litter above 0.00203875205160141 natural
south 1993 non-woody_litter above 0.00203845123117543 natural
south 1994 non-woody_litter above 0.00203828577912362 natural
south 1995 non-woody_litter above 0.0020382556295402 natural
south 1996 non-woody_litter above 0.00203837082121606 natural
south 1997 non-woody_litter above 0.00232559982220854 natural
south 1998 non-woody_litter above 0.00261325150681836 natural
south 1999 non-woody_litter above 0.00290855655036972 natural
south 2000 non-woody_litter above 0.00319716477394365 natural
south 2001 non-woody_litter above 0.00349330136913507 natural
south 2002 non-woody_litter above 0.00349480150786362 natural
south 2003 non-woody_litter above 0.00349659273998791 natural
south 2004 non-woody_litter above 0.00349852289236144 natural
south 2005 non-woody_litter above 0.00350044451745253 natural
south 2006 non-woody_litter above 0.00350228022055256 natural
south 2007 non-woody_litter above 0.00350443031863598 natural
south 2008 non-woody_litter above 0.00371281408438466 natural
south 2009 non-woody_litter above 0.00392991812904683 natural
south 2010 non-woody_litter above 0.00414532285482665 natural
south 2011 non-woody_litter above 0.00414572146074923 natural
south 2012 non-woody_litter above 0.00414662810007752 natural
south 2013 non-woody_litter above 0.00414886078678863 natural
south 2014 non-woody_litter above 0.00414919510489679 natural
south 2015 non-woody_litter above 0.00414949778054881 natural
south 2016 non-woody_litter above 0.00414979733029343 natural
south 2017 non-woody_litter above 0.00414984646691986 natural
south 2018 non-woody_litter above 0.00414918876661172 natural
south 2019 non-woody_litter above 0.00414932662868172 natural
south 1990 non-woody_litter below 0.00102186951689064 natural
south 1991 non-woody_litter below 0.00102151045584308 natural
south 1992 non-woody_litter below 0.00102126476471798 natural
south 1993 non-woody_litter below 0.00102111407581919 natural
south 1994 non-woody_litter below 0.00102103119651534 natural
south 1995 non-woody_litter below 0.00102101609379248 natural
south 1996 non-woody_litter below 0.00102107379634618 natural
south 1997 non-woody_litter below 0.0011649543912858 natural
south 1998 non-woody_litter below 0.00130904671961627 natural
south 1999 non-woody_litter below 0.0014569728176357 natural
south 2000 non-woody_litter below 0.00160154430160423 natural
south 2001 non-woody_litter below 0.00174988694580905 natural
south 2002 non-woody_litter below 0.00175063840493055 natural
south 2003 non-woody_litter below 0.00175153568042442 natural
south 2004 non-woody_litter below 0.00175250254474128 natural
south 2005 non-woody_litter below 0.00175346513751709 natural
south 2006 non-woody_litter below 0.00175438468969758 natural
south 2007 non-woody_litter below 0.00175546173063131 natural
south 2008 non-woody_litter below 0.00185984666421418 natural
south 2009 non-woody_litter below 0.00196859981588709 natural
south 2010 non-woody_litter below 0.00207650173383726 natural
south 2011 non-woody_litter below 0.00207670140607471 natural
south 2012 non-woody_litter below 0.00207715556566688 natural
south 2013 non-woody_litter below 0.00207827397742613 natural
south 2014 non-woody_litter below 0.00207844144619891 natural
south 2015 non-woody_litter below 0.00207859306442943 natural
south 2016 non-woody_litter below 0.00207874311681035 natural
south 2017 non-woody_litter below 0.00207876773064469 natural
south 2018 non-woody_litter below 0.00207843827118447 natural
south 2019 non-woody_litter below 0.00207850732993753 natural
