"V1","V2","V3","V4"
0.00264219013269734,7.53244792714996e-05,0.000120169300218783,0.00142477783545188
0.00264219013269734,7.53244792714996e-05,0.000120169300218783,0.00142477783545188
0.00264219013269734,7.53244792714996e-05,0.000120169300218783,0.00142477783545188
0.00264560151131193,7.54217320447055e-05,0.00012032445293691,0.00142661739142413
0.00264902171029771,7.55192362721344e-05,0.000120480006813842,0.00142846170370411
0.00265245076390755,7.5616992930279e-05,0.00012063596340743,0.00143031079076238
0.00265588870657189,7.57150030006944e-05,0.000120792324283603,0.00143216467116527
0.00265933557289992,7.58132674700316e-05,0.000120949091016421,0.00143402336357547
0.00266279139768073,7.59117873300698e-05,0.000121106265188124,0.00143588688675268
0.00266625621588447,7.60105635777506e-05,0.000121263848389188,0.00143775525955427
0.00292332089407306,8.33390532212585e-05,0.000132955392501251,0.00157637513070896
0.00292756320833355,8.34599945981199e-05,0.000133148336956566,0.00157866276143415
0.00293181785335514,8.35812875046258e-05,0.00013334184222653,0.00158095704141403
0.00293608488297716,8.37029334756472e-05,0.000133535910759807,0.00158325799968098
0.00294036435135287,8.38249340550037e-05,0.000133730545019338,0.00158556566543666
0.00294465631295169,8.39472907955287e-05,0.000133925747482443,0.00158788006805323
0.00294896082256154,8.40700052591354e-05,0.00013412152064093,0.00159020123707461
0.00295327793529116,8.41930790168832e-05,0.000134317867001195,0.00159252920221769
0.00295760770657249,8.43165136490448e-05,0.000134514789084336,0.00159486399337366
0.00296195019216299,8.44403107451737e-05,0.000134712289426254,0.00159720564060924
0.00296630544814808,8.45644719041726e-05,0.000134910370577768,0.00159955417416801
0.00296663229643882,8.45737898094195e-05,0.000134925235946421,0.00159973042423966
0.00296712858512108,8.45879381805367e-05,0.000134947807623953,0.00159999804355506
0.00296785668596344,8.46086951336906e-05,0.000134980922337249,0.00160039066554291
0.00296870726155873,8.46329436398837e-05,0.000135019607317865,0.00160084933096616
0.00296953543498013,8.46565534970783e-05,0.000135057273426477,0.00160129591621381
0.00297045500960612,8.46827690517411e-05,0.000135099096548112,0.00160179178875868
0.00297162895932289,8.47162364203505e-05,0.000135152488888887,0.00160242483083832
0.00594590928470766,0.000169508058910567,0.000270425564407909,0.00320627938755135
0.00594893314848322,0.000169594264275375,0.000270563092585525,0.00320790997954832
0.00595206219004871,0.000169683468085359,0.000270705404348266,0.00320959728774523
0.00595642061839173,0.000169807719683046,0.000270903629781612,0.00321194753197017
0.00596084714737563,0.000169933912717592,0.000271104952496359,0.00321433449886789
0.00648242674699774,0.00018480328614155,0.000294826884812788,0.00349559171944755
0.00648814479160016,0.0001849662981545,0.000295086946876448,0.00349867512480541
0.00649344852599326,0.000185117498867277,0.000295328165720875,0.00350153511701979
0.00649778630854949,0.000185241161887662,0.000295525452164357,0.00350387422818542
0.00650222346044259,0.000185367657763814,0.000295727258019038,0.00350626692339369
0.0111737124990828,0.000318544099119632,0.000508190987183002,0.00602532638033602
0.0111801533184091,0.000318727716246892,0.000508483921723067,0.00602879953561913
0.0111859846903047,0.000318893959033903,0.000508749138018948,0.00603194405172502
0.0111917196619301,0.000319057453608337,0.000509009969939584,0.00603503658483143
0.011196516761713,0.000319194211004668,0.000509228146563913,0.00603762337877957
0.0112011768178962,0.000319327061514189,0.000509440090316027,0.0060401362731696
0.0112039030741557,0.000319404782579969,0.000509564083023011,0.00604160638292599
0.0112042201966868,0.000319413823219862,0.000509578506054939,0.00604177738846712
0.013235178794886,0.000377313100390788,0.000601948419369907,0.00713695398443773
0.0132335109062126,0.00037726555163786,0.000601872562219339,0.00713605459011161
0.013231405418147,0.000377205527648598,0.000601776802635526,0.00713491922415458
