"V1","V2","V3","V4"
0.00577277191552187,0.000147358930561636,2.17839263768942e-05,0.00237443197867009
0.00577277191552187,0.000147358930561636,2.17839263768942e-05,0.00237443197867009
0.00577277191552187,0.000147358930561636,2.17839263768942e-05,0.00237443197867009
0.00578022524388602,0.000147549188294479,2.18120519911959e-05,0.00237749764997572
0.00578769784338077,0.000147739937952732,2.18402503263492e-05,0.00238057124780078
0.00579518978884325,0.00014793118144673,2.18685216647569e-05,0.00238365280292697
0.00580270115549862,0.000148122920696711,2.1896866290286e-05,0.00238674234629556
0.00581023201896252,0.00014831515763288,2.1925284488277e-05,0.00238983990900848
0.00581778245524367,0.000148507894195479,2.19537765455536e-05,0.00239294552232929
0.00582535254074637,0.000148701132334845,2.19823427504325e-05,0.0023960592176843
0.00638699862985837,0.000163038017328193,2.41017504169972e-05,0.00262707309701266
0.00639626742256059,0.000163274617595826,2.41367268028275e-05,0.00263088549738425
0.00640556315604592,0.000163511905568611,2.41718048514369e-05,0.0026347089789241
0.00641488594794492,0.00016374988424925,2.42069850067118e-05,0.00263854359001551
0.00642423591657395,0.000163988556657951,2.42422677151267e-05,0.00264238937932388
0.00643361318094018,0.000164227925832556,2.42776534257628e-05,0.00264624639579871
0.00644301786074665,0.00016446799482867,2.43131425903271e-05,0.00265011468867576
0.00645245007639733,0.000164708766719791,2.43487356631719e-05,0.00265399430747907
0.00646190994900231,0.000164950244597442,2.43844331013139e-05,0.00265788530202313
0.00647139760038295,0.0001651924315713,2.44202353644536e-05,0.00266178772241499
0.0064809131530771,0.000165435330769334,2.44561429149958e-05,0.00266570161905638
0.00648162726543794,0.000165453559591697,2.44588376639519e-05,0.00266599534471379
0.00648271157853542,0.000165481238360368,2.4462929389215e-05,0.00266644133976283
0.00648430236492223,0.000165521845642995,2.44689323240336e-05,0.00266709565524997
0.00648616073947588,0.000165569283527397,2.44759450200226e-05,0.0026678600339632
0.00648797016878572,0.000165615472008758,2.44827730179839e-05,0.00266860428072702
0.00648997929542252,0.000165666758073217,2.44903545866615e-05,0.00266943066614557
0.00649254419182092,0.000165732231020321,2.45000333883056e-05,0.00267048564841743
0.0129908812035265,0.000331612332726619,4.902192635529e-05,0.00534335397485888
0.0129974878726166,0.00033178097817216,4.90468570463276e-05,0.00534607140187482
0.0130043243387166,0.000331955489541749,4.9072654891172e-05,0.00534888334801894
0.0130138468225163,0.000332198565666972,4.91085885966872e-05,0.0053528000955332
0.013023518095558,0.000332445439867695,4.91450837679836e-05,0.0053567780424053
0.014163087889248,0.000361534721162003,5.34453237307522e-05,0.00582550104058726
0.0141755809217835,0.000361853625137569,5.34924669931153e-05,0.00583063962156652
0.0141871687513545,0.000362149422407598,5.35361944138304e-05,0.00583540587831447
0.0141966461273413,0.000362391347086138,5.35719579021102e-05,0.00583930407227506
0.014206340609777,0.000362638813742536,5.36085406555489e-05,0.00584329156553636
0.0244128130328649,0.000623174806344123,9.21233212645878e-05,0.0100413743696797
0.024426885215052,0.000623534020556654,9.21764235498005e-05,0.0100471624797738
0.0244396258499863,0.000623859244966361,9.22245011557523e-05,0.0100524029035181
0.0244521558654177,0.000624179092987538,9.22717839754536e-05,0.0100575566961447
0.0244626367776578,0.000624446634480883,9.23113343723761e-05,0.0100618676603665
0.0244728182710812,0.000624706532845888,9.23497548931221e-05,0.0100660554689148
0.0244787747143267,0.000624858580271191,9.23722319150845e-05,0.0100685054478034
0.0244794675774249,0.000624876266673263,9.23748464785802e-05,0.0100687904333045
0.0289167942528155,0.000738145892254697,0.000109119384288403,0.0118939327586965
0.0289131501771024,0.000738052871586666,0.000109105633134155,0.0118924338929813
0.0289085500152052,0.000737935445340229,0.000109088274127155,0.0118905417739654
