"V1","V2","V3","V4"
0.000392118381429068,9.70666555319941e-05,4.85246668343625e-05,0.000170223348212968
0.000392118381429068,9.70666555319941e-05,4.85246668343625e-05,0.000170223348212968
0.000399221274067496,9.88249358515811e-05,4.9403650108709e-05,0.000173306800109571
0.000406586239714943,0.000100648090840899,5.03150649293721e-05,0.000176504021079965
0.000414228055410852,0.000102539778471278,5.12607399556286e-05,0.000179821426016309
0.000422162630416651,0.000104503936989106,5.22426439592753e-05,0.000183265921322067
0.000430407116772541,0.000106544812283523,5.32628995060364e-05,0.000186844952906052
0.000438980033066802,0.000108666988524808,5.43237982720208e-05,0.000190566559912182
0.000447901403297255,0.000110875422538732,5.54278182278337e-05,0.000194439435000926
0.000447917638927748,0.000110879441575908,5.54298273878166e-05,0.000194446483085162
0.000447943618384892,0.000110885872641466,5.54330423467732e-05,0.000194457761082801
0.000448005060965939,0.000110901082399875,5.54406458688623e-05,0.000194484434052914
0.000448071665351849,0.000110917569933463,5.54488881645288e-05,0.000194513347825163
0.000448163075549985,0.000110940198003543,5.54602001805421e-05,0.000194553030101548
0.000448239753447806,0.000110959179177206,5.54696890737476e-05,0.000194586316907572
0.000448351294813687,0.000110986790602359,5.54834923226489e-05,0.000194634738368191
0.000896815935406189,0.000222001639301938,0.000110981011190378,0.000389318681514555
0.000896967288551008,0.000222039105904544,0.000110999741148663,0.000389384385751576
0.000897156958942037,0.000222086057721604,0.00011102321286784,0.000389466723970203
0.000897464020472563,0.000222162069041712,0.000111061211745659,0.000389600023107171
0.000897910462396049,0.000222272583178397,0.000111116458953196,0.000389793828964273
0.000976163687946921,0.000241643720183327,0.000120800299034172,0.000423764503874201
0.000976639992783996,0.000241761626712932,0.000120859241778571,0.000423971273584515
0.000977183132750078,0.000241896077895254,0.000120926455373105,0.000424207057235457
0.000977620689781004,0.000242004392627763,0.000120980603074799,0.00042439700605287
0.000977818845774659,0.000242053445007067,0.000121005124887672,0.00042448302797458
0.0016795865483399,0.000415772013364212,0.000207848908741896,0.000729128904464779
0.00167974712763686,0.000415811763847847,0.000207868780436912,0.000729198613886417
0.00167939083605165,0.000415723565910163,0.000207824689337675,0.000729043943385246
0.00167894402871659,0.000415612961317938,0.000207769396910439,0.000728849978898543
0.00167844248174166,0.000415488806241934,0.000207707330450377,0.000728632251269841
0.00167814373276715,0.000415414852647375,0.000207670360251729,0.000728502560714323
0.00167775048277263,0.000415317505867514,0.000207621695547725,0.000728331846119133
0.00167722982469673,0.000415188619948117,0.000207557264088083,0.000728105822129565
0.00198098982263929,0.000490382664606857,0.000245147577105419,0.000859971723734337
0.00198043600373425,0.000490245569914467,0.000245079041991723,0.000859731304226391
0.00197975960094674,0.000490078130285299,0.000244995337117215,0.00085943766956736
