"","V1","V2","V3","V4"
"1",0.000328463305047577,0.00011936262359823,5.96760845484953e-05,0.000203342025692956
"2",0.000328463305047577,0.00011936262359823,5.96760845484953e-05,0.000203342025692956
"3",0.000328463305047577,0.00011936262359823,5.96760845484953e-05,0.000203342025692956
"4",0.000328812339895337,0.000119489461861487,5.97394981254921e-05,0.000203558102959092
"5",0.00032916211732174,0.000119616569975694,5.98030466161467e-05,0.000203774639933949
"6",0.000329512639699087,0.000119743948802939,5.98667304514649e-05,0.000203991638086148
"7",0.000329863909409795,0.000119871599208986,5.99305500642904e-05,0.000204209098890574
"8",0.000330215928846448,0.000119999522063292,5.99945058893143e-05,0.000204427023828405
"9",0.000330568700411856,0.000120127718239032,6.00585983630856e-05,0.000204645414387151
"10",0.000330922226519107,0.000120256188613114,6.01228279240205e-05,0.000204864272060684
"11",0.000367707160716606,0.00013362372826588,6.68060123453757e-05,0.000227636748985065
"12",0.000373275211882956,0.000135647142100336,6.78176306511871e-05,0.000231083766615127
"13",0.000379014485615295,0.000137732777724508,6.88603571269753e-05,0.000234636783128101
"14",0.000384933003114327,0.00013988355001974,6.99356490857615e-05,0.00023830076421475
"15",0.000391039294550255,0.000142102558825433,7.10450563114952e-05,0.000242080990653966
"16",0.00039734244008306,0.0001443931038457,7.21902285117284e-05,0.00024598308370723
"17",0.000403852114915019,0.000146758701021316,7.33729235028749e-05,0.000250013033009302
"18",0.000410578638845547,0.000149203100537809,7.4595016213467e-05,0.000254177227246182
"19",0.000417533030862217,0.000151730306663681,7.58585086023963e-05,0.000258482487950807
"20",0.000424727069375357,0.000154344599639484,7.71655406024948e-05,0.000262936106792532
"21",0.000432173358788819,0.000157050559869452,7.85184022152888e-05,0.000267545886789144
"22",0.000432021503178713,0.000156995375975995,7.84908126852299e-05,0.0002674518774222
"23",0.000431917594453575,0.000156957615843107,7.84719342724167e-05,0.000267387550569453
"24",0.000431853864470006,0.000156934456549744,7.84603556399506e-05,0.000267348097200515
"25",0.000431818812805847,0.000156921718875456,7.84539873606277e-05,0.00026732639774038
"26",0.000431812425498703,0.000156919397746347,7.84528268977226e-05,0.000267322443545334
"27",0.000431836829305678,0.000156928266019855,7.84572606461078e-05,0.000267337551228502
"28",0.00043188105799794,0.000156944338599852,7.84652962322397e-05,0.000267364931918339
"29",0.000863970881718914,0.000313964542065081,0.000156968521574816,0.000534859104590103
"30",0.000864224682664509,0.000314056772601255,0.000157014632803848,0.000535016225332686
"31",0.000864612558018599,0.000314197725393186,0.000157085103027064,0.000535256347620335
"32",0.000864975809280293,0.000314329729860519,0.000157151099479855,0.000535481225852556
"33",0.000865347258397803,0.000314464713405158,0.000157218585340837,0.000535711179137552
"34",0.000940780538146465,0.000341876951055617,0.000170923503701198,0.000582409716456765
"35",0.000941299857931098,0.000342065670376856,0.000171017855097227,0.000582731212147051
"36",0.000941816883396099,0.000342253555948916,0.000171111789655179,0.000583051287491153
"37",0.000942310791002373,0.000342433040557376,0.000171201524099235,0.000583357051245039
"38",0.000942864496657596,0.000342634255605428,0.000171302122811445,0.000583699834222133
"39",0.00161982220401072,0.000588638746131416,0.000294293594793098,0.00100278455207731
"40",0.0016208589835438,0.000589015508842075,0.000294481959648848,0.00100342639196388
"41",0.00162111931352477,0.000589110112010992,0.000294529257090348,0.00100358755464131
"42",0.0016212318811183,0.000589151018751833,0.000294549708669338,0.00100365724194624
"43",0.00162144778249321,0.000589229476692649,0.000294588934203835,0.00100379090017304
"44",0.0016221348426707,0.000589479152391866,0.000294713761119389,0.0010042162390347
"45",0.00162198562066479,0.000589424925542625,0.000294686650069526,0.00100412386005509
"46",0.00162186985320974,0.000589382855981278,0.000294665617131206,0.00100405219180948
"47",0.00191593352294323,0.000696244750704124,0.000348091884686769,0.00118609840935469
"48",0.00191561477506917,0.000696128918640302,0.000348033973727495,0.00118590108186818
"49",0.0019150791374499,0.000695934269464727,0.000347936657663984,0.00118556948428372
