region peat_type tree_type year basal_area
south 4 pine 2009 9.25675161381921
south 4 pine 2010 9.25675161381921
south 4 pine 2011 9.25675161381921
south 4 pine 2012 9.25675161381921
south 4 pine 2013 9.25675161381921
south 4 pine 2014 9.25675161381921
south 4 pine 2015 9.25675161381921
south 4 pine 2016 9.25675161381921
south 4 pine 2017 9.25675161381921
south 4 pine 2018 9.25675161381921
south 4 pine 2019 9.25675161381921
south 4 pine 2020 9.25675161381921
south 4 pine 2021 9.25675161381921
south 4 spruce 1990 1.24025544904017
south 4 spruce 1991 1.24025544904017
south 4 spruce 1992 1.24025544904017
south 4 spruce 1993 1.24025544904017
south 4 spruce 1994 1.24025544904017
south 4 spruce 1995 1.24025544904017
south 4 spruce 1996 1.24025544904017
south 4 spruce 1997 1.24025544904017
south 4 spruce 1998 1.24025544904017
south 4 spruce 1999 1.24025544904017
south 4 spruce 2000 1.24025544904017
south 4 spruce 2001 1.24025544904017
south 4 spruce 2002 1.24025544904017
south 4 spruce 2003 1.24025544904017
south 4 spruce 2004 1.24025544904017
south 4 spruce 2005 1.24025544904017
south 4 spruce 2006 1.24025544904017
south 4 spruce 2007 1.24025544904017
south 4 spruce 2008 1.24025544904017
south 4 spruce 2009 1.24025544904017
south 4 spruce 2010 1.24025544904017
south 4 spruce 2011 1.24025544904017
south 4 spruce 2012 1.24025544904017
south 4 spruce 2013 1.24025544904017
south 4 spruce 2014 1.24025544904017
south 4 spruce 2015 1.24025544904017
south 4 spruce 2016 1.24025544904017
south 4 spruce 2017 1.24025544904017
south 4 spruce 2018 1.24025544904017
south 4 spruce 2019 1.24025544904017
south 4 spruce 2020 1.24025544904017
south 4 spruce 2021 1.24025544904017
south 6 deciduous 1990 0.662006064314105
south 6 deciduous 1991 0.662006064314105
south 6 deciduous 1992 0.662006064314105
south 6 deciduous 1993 0.662006064314105
south 6 deciduous 1994 0.662006064314105
south 6 deciduous 1995 0.662006064314105
south 6 deciduous 1996 0.662006064314105
south 6 deciduous 1997 0.662006064314105
south 6 deciduous 1998 0.662006064314105
south 6 deciduous 1999 0.662006064314105
south 6 deciduous 2000 0.662006064314105
south 6 deciduous 2001 0.662006064314105
south 6 deciduous 2002 0.662006064314105
south 6 deciduous 2003 0.662006064314105
south 6 deciduous 2004 0.662006064314105
south 6 deciduous 2005 0.662006064314105
south 6 deciduous 2006 0.662006064314105
south 6 deciduous 2007 0.662006064314105
south 6 deciduous 2008 0.662006064314105
south 6 deciduous 2009 0.662006064314105
south 6 deciduous 2010 0.662006064314105
south 6 deciduous 2011 0.662006064314105
south 6 deciduous 2012 0.662006064314105
south 6 deciduous 2013 0.662006064314105
south 6 deciduous 2014 0.662006064314105
south 6 deciduous 2015 0.662006064314105
south 6 deciduous 2016 0.662006064314105
south 6 deciduous 2017 0.662006064314105
south 6 deciduous 2018 0.662006064314105
south 6 deciduous 2019 0.662006064314105
south 6 deciduous 2020 0.662006064314105
south 6 deciduous 2021 0.662006064314105
south 6 pine 1990 7.49567904261912
south 6 pine 1991 7.49567904261912
south 6 pine 1992 7.49567904261912
south 6 pine 1993 7.49567904261912
south 6 pine 1994 7.49567904261912
south 6 pine 1995 7.49567904261912
south 6 pine 1996 7.49567904261912
south 6 pine 1997 7.49567904261912
south 6 pine 1998 7.49567904261912
south 6 pine 1999 7.49567904261912
south 6 pine 2000 7.49567904261912
south 6 pine 2001 7.49567904261912
south 6 pine 2002 7.49567904261912
south 6 pine 2003 7.49567904261912
south 6 pine 2004 7.49567904261912
south 6 pine 2005 7.49567904261912
south 6 pine 2006 7.49567904261912
south 6 pine 2007 7.49567904261912
south 6 pine 2008 7.49567904261912
south 6 pine 2009 7.49567904261912
south 6 pine 2010 7.49567904261912
south 6 pine 2011 7.49567904261912
south 6 pine 2012 7.49567904261912
south 6 pine 2013 7.49567904261912
south 6 pine 2014 7.49567904261912
south 6 pine 2015 7.49567904261912
south 6 pine 2016 7.49567904261912
south 6 pine 2017 7.49567904261912
south 6 pine 2018 7.49567904261912
south 6 pine 2019 7.49567904261912
south 6 pine 2020 7.49567904261912
south 6 pine 2021 7.49567904261912
south 6 spruce 1990 0.100731824242095
south 6 spruce 1991 0.100731824242095
south 6 spruce 1992 0.100731824242095
south 6 spruce 1993 0.100731824242095
south 6 spruce 1994 0.100731824242095
south 6 spruce 1995 0.100731824242095
south 6 spruce 1996 0.100731824242095
south 6 spruce 1997 0.100731824242095
south 6 spruce 1998 0.100731824242095
south 6 spruce 1999 0.100731824242095
south 6 spruce 2000 0.100731824242095
south 6 spruce 2001 0.100731824242095
south 6 spruce 2002 0.100731824242095
south 6 spruce 2003 0.100731824242095
south 6 spruce 2004 0.100731824242095
south 6 spruce 2005 0.100731824242095
south 6 spruce 2006 0.100731824242095
south 6 spruce 2007 0.100731824242095
south 6 spruce 2008 0.100731824242095
south 6 spruce 2009 0.100731824242095
south 6 spruce 2010 0.100731824242095
south 6 spruce 2011 0.100731824242095
south 6 spruce 2012 0.100731824242095
south 6 spruce 2013 0.100731824242095
south 6 spruce 2014 0.100731824242095
south 6 spruce 2015 0.100731824242095
south 6 spruce 2016 0.100731824242095
south 6 spruce 2017 0.100731824242095
south 6 spruce 2018 0.100731824242095
south 6 spruce 2019 0.100731824242095
south 6 spruce 2020 0.100731824242095
south 6 spruce 2021 0.100731824242095
south 7 deciduous 1990 0.177311824410133
south 7 deciduous 1991 0.177311824410133
south 7 deciduous 1992 0.177311824410133
south 7 deciduous 1993 0.177311824410133
south 7 deciduous 1994 0.177311824410133
south 7 deciduous 1995 0.177311824410133
south 7 deciduous 1996 0.177311824410133
south 7 deciduous 1997 0.177311824410133
south 7 deciduous 1998 0.177311824410133
south 7 deciduous 1999 0.177311824410133
south 7 deciduous 2000 0.177311824410133
south 7 deciduous 2001 0.177311824410133
south 7 deciduous 2002 0.177311824410133
south 7 deciduous 2003 0.177311824410133
south 7 deciduous 2004 0.177311824410133
south 7 deciduous 2005 0.177311824410133
south 7 deciduous 2006 0.177311824410133
south 7 deciduous 2007 0.177311824410133
south 7 deciduous 2008 0.177311824410133
south 7 deciduous 2009 0.177311824410133
south 7 deciduous 2010 0.177311824410133
south 7 deciduous 2011 0.177311824410133
south 7 deciduous 2012 0.177311824410133
south 7 deciduous 2013 0.177311824410133
south 7 deciduous 2014 0.177311824410133
south 7 deciduous 2015 0.177311824410133
south 7 deciduous 2016 0.177311824410133
south 7 deciduous 2017 0.177311824410133
south 7 deciduous 2018 0.177311824410133
south 7 deciduous 2019 0.177311824410133
south 7 deciduous 2020 0.177311824410133
south 7 deciduous 2021 0.177311824410133
south 7 pine 1990 4.62201434744861
south 7 pine 1991 4.62201434744861
south 7 pine 1992 4.62201434744861
south 7 pine 1993 4.62201434744861
south 7 pine 1994 4.62201434744861
south 7 pine 1995 4.62201434744861
south 7 pine 1996 4.62201434744861
south 7 pine 1997 4.62201434744861
south 7 pine 1998 4.62201434744861
south 7 pine 1999 4.62201434744861
south 7 pine 2000 4.62201434744861
south 7 pine 2001 4.62201434744861
south 7 pine 2002 4.62201434744861
south 7 pine 2003 4.62201434744861
south 7 pine 2004 4.62201434744861
south 7 pine 2005 4.62201434744861
south 7 pine 2006 4.62201434744861
south 7 pine 2007 4.62201434744861
south 7 pine 2008 4.62201434744861
south 7 pine 2009 4.62201434744861
south 7 pine 2010 4.62201434744861
south 7 pine 2011 4.62201434744861
south 7 pine 2012 4.62201434744861
south 7 pine 2013 4.62201434744861
south 7 pine 2014 4.62201434744861
south 7 pine 2015 4.62201434744861
south 7 pine 2016 4.62201434744861
south 7 pine 2017 4.62201434744861
south 7 pine 2018 4.62201434744861
south 7 pine 2019 4.62201434744861
south 7 pine 2020 4.62201434744861
south 7 pine 2021 4.62201434744861
south 7 spruce 1990 0.0394818729526929
south 7 spruce 1991 0.0394818729526929
south 7 spruce 1992 0.0394818729526929
south 7 spruce 1993 0.0394818729526929
south 7 spruce 1994 0.0394818729526929
south 7 spruce 1995 0.0394818729526929
south 7 spruce 1996 0.0394818729526929
south 7 spruce 1997 0.0394818729526929
south 7 spruce 1998 0.0394818729526929
south 7 spruce 1999 0.0394818729526929
south 7 spruce 2000 0.0394818729526929
south 7 spruce 2001 0.0394818729526929
south 7 spruce 2002 0.0394818729526929
south 7 spruce 2003 0.0394818729526929
south 7 spruce 2004 0.0394818729526929
south 7 spruce 2005 0.0394818729526929
south 7 spruce 2006 0.0394818729526929
south 7 spruce 2007 0.0394818729526929
south 7 spruce 2008 0.0394818729526929
south 7 spruce 2009 0.0394818729526929
south 7 spruce 2010 0.0394818729526929
south 7 spruce 2011 0.0394818729526929
south 7 spruce 2012 0.0394818729526929
south 7 spruce 2013 0.0394818729526929
south 7 spruce 2014 0.0394818729526929
south 7 spruce 2015 0.0394818729526929
south 7 spruce 2016 0.0394818729526929
south 7 spruce 2017 0.0394818729526929
south 7 spruce 2018 0.0394818729526929
south 7 spruce 2019 0.0394818729526929
south 7 spruce 2020 0.0394818729526929
south 7 spruce 2021 0.0394818729526929
