region tkg species component year bm
1 4 2 4 1997 0.921858440720452
1 4 2 5 1997 0.130057493852385
1 4 2 6 1997 0.314944677618332
1 4 2 7 1997 1.39900943686193
1 4 3 1 1997 7.60336956673024
1 4 3 2 1997 1.42033547920459
1 4 3 3 1997 1.91405294222762
1 4 3 4 1997 0.667614545806684
1 4 3 5 1997 0.111524948643155
1 4 3 6 1997 1.01816435601213
1 4 3 7 1997 3.43365411506136
1 6 1 1 1997 17.1610557989552
1 6 1 2 1997 2.35142289639626
1 6 1 3 1997 4.47307074303547
1 6 1 4 1997 2.11481001752834
1 6 1 5 1997 0.933886170894623
1 6 1 6 1997 1.83970516683793
1 6 1 7 1997 4.84611486402205
1 6 2 1 1997 0.154324271352728
1 6 2 2 1997 0.031403681565339
1 6 2 3 1997 0.0881039364680953
1 6 2 4 1997 0.0813234164779755
1 6 2 5 1997 0.0125566681142541
1 6 2 6 1997 0.0272934339207615
1 6 2 7 1997 0.133473885403316
1 6 3 1 1997 1.43903391234871
1 6 3 2 1997 0.309657938126405
1 6 3 3 1997 0.427379117750252
1 6 3 4 1997 0.169549197260679
1 6 3 5 1997 0.047786420158384
1 6 3 6 1997 0.268734648147903
1 6 3 7 1997 0.830567324125594
1 7 1 1 1997 6.08913685057347
1 7 1 2 1997 1.20834934882063
1 7 1 3 1997 2.12935039400737
1 7 1 4 1997 1.11693978443003
1 7 1 5 1997 0.467888839155171
1 7 1 6 1997 0.758791570466704
1 7 1 7 1997 1.85458113232963
1 7 2 1 1997 0.0175985633169004
1 7 2 2 1997 0.00359338943230744
1 7 2 3 1997 0.00839255298279579
1 7 2 4 1997 0.00871442697363936
1 7 2 5 1997 0.00143655767023174
