"","V1","V2","V3","V4","V1","V2","V3","V4","V1","V2","V3","V4"
"3",0.0413713902136728,0.012918699848661,0.00645780094315309,0.0234573502755004,0.203666432068319,0.00587369579975601,0.00962391769902623,0.110941449034704,0.0855282663256399,0.00215214376270917,0.000296997733418518,0.0349452308541002
"4",0.0431187575538493,0.0132033898808391,0.00660002905529015,0.0242048302356767,0.201757684533138,0.00588279901985857,0.00971215045637044,0.110749799113711,0.0846703717834358,0.00216100210034808,0.000319298035688481,0.0348193267362845
"5",0.0384821765218335,0.011693736751561,0.00584534002335014,0.0215538423115812,0.176506881540075,0.00516662579270099,0.00855615610810412,0.0971990957365647,0.0745775041377036,0.00191245637119565,0.000288529709514458,0.0307493008824446
"6",0.029162593895492,0.00896763707141879,0.00448269893712897,0.0164068389722318,0.138004430538312,0.00401303034988257,0.00660965895493583,0.0756040164848327,0.0595017310195514,0.00151402469702101,0.000220769614966918,0.0244219680228154
"7",0.0299293322606625,0.00902909167177046,0.00451340447421767,0.0166134252893518,0.13451555998088,0.00396096032875508,0.00657096003266655,0.0742617862202997,0.0581943989464523,0.00150549902411708,0.000237009334933975,0.0240338789851686
"8",0.0314178131867764,0.00939918358189827,0.00469837672165708,0.0173680148508157,0.138025220468921,0.00408560679120227,0.00680203191511917,0.07648234422343,0.0595517803571658,0.00155072505739232,0.000250910203539489,0.0246704304523572
"9",0.0339634684036408,0.0101418532377846,0.00506972609864828,0.0185846905848898,0.148174668627411,0.00440513353178573,0.00733175730219457,0.0821285123780921,0.0639562552406464,0.00167779220601525,0.000281185965324805,0.0264968783547776
"10",0.042293664169528,0.0125067040496454,0.00625176308843976,0.0231314799663452,0.179717292566208,0.00537002050142963,0.0089837526127495,0.100103118902356,0.0762453539907366,0.00201172807939097,0.000343881620626483,0.0317307459161093
"11",0.0443869960114519,0.0130039602688274,0.00650025851623842,0.0242074479803819,0.18378310407395,0.00552275380619909,0.00927851443546731,0.102831421052429,0.0782632352863931,0.00207892334874872,0.000364280888606083,0.0326913003301531
"12",0.0412946188695266,0.0121929068025004,0.00609487451744484,0.0226035648084282,0.174799865529695,0.00522504992910568,0.00874660656048308,0.0974329100975601,0.0748439537036847,0.00197467949694574,0.000337292135519071,0.0311599205291797
"13",0.0334782004025604,0.0101546682621565,0.00507610427374842,0.0185813377998704,0.15259906334403,0.0044827098838767,0.00741691824097049,0.0840327371884457,0.0662336067557497,0.00170937015277368,0.000266802325576408,0.0272952361582995
