"","V1","V2","V3"
"1",0.919367398966667,564.861612333333,14.806168791
"2",0.919367398966667,564.861612333333,14.806168791
"3",0.919367398966667,564.861612333333,14.806168791
"4",0.919367398966667,564.861612333333,14.806168791
"5",0.919367398966667,564.861612333333,14.806168791
"6",0.919367398966667,564.861612333333,14.806168791
"7",0.919367398966667,564.861612333333,14.806168791
"8",0.919367398966667,564.861612333333,14.806168791
"9",0.919367398966667,564.861612333333,14.806168791
"10",0.919367398966667,564.861612333333,14.806168791
"11",0.919367398966667,564.861612333333,14.806168791
"12",0.919367398966667,564.861612333333,14.806168791
"13",0.919367398966667,564.861612333333,14.806168791
"14",0.919367398966667,564.861612333333,14.806168791
"15",0.919367398966667,564.861612333333,14.806168791
"16",0.919367398966667,564.861612333333,14.806168791
"17",0.919367398966667,564.861612333333,14.806168791
"18",0.919367398966667,564.861612333333,14.806168791
"19",0.919367398966667,564.861612333333,14.806168791
"20",0.919367398966667,564.861612333333,14.806168791
"21",0.919367398966667,564.861612333333,14.806168791
"22",0.919367398966667,564.861612333333,14.806168791
"23",0.919367398966667,564.861612333333,14.806168791
"24",0.919367398966667,564.861612333333,14.806168791
"25",0.919367398966667,564.861612333333,14.806168791
"26",0.919367398966667,564.861612333333,14.806168791
"27",0.919367398966667,564.861612333333,14.806168791
"28",0.919367398966667,564.861612333333,14.806168791
"29",0.919367398966667,564.861612333333,14.806168791
"30",0.919367398966667,564.861612333333,14.806168791
"31",0.919367398966667,564.861612333333,14.806168791
"32",0.919367398966667,564.861612333333,14.806168791
"33",0.919367398966667,564.861612333333,14.806168791
"34",0.919367398966667,564.861612333333,14.806168791
"35",0.919367398966667,564.861612333333,14.806168791
"36",0.919367398966667,564.861612333333,14.806168791
"37",0.919367398966667,564.861612333333,14.806168791
"38",0.919367398966667,564.861612333333,14.806168791
"39",0.919367398966667,564.861612333333,14.806168791
"40",0.919367398966667,564.861612333333,14.806168791
"41",0.919367398966667,564.861612333333,14.806168791
"42",0.919367398966667,564.861612333333,14.806168791
"43",0.919367398966667,564.861612333333,14.806168791
"44",0.919367398966667,564.861612333333,14.806168791
"45",0.919367398966667,564.861612333333,14.806168791
