"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29"
"Rhtkg.emis.sf",-0.852689899729025,-0.87835514415497,-0.811926522663082,-0.76129629830242,-0.686295139751122,-0.636869058786097,-0.632256743268004,-0.558945106961852,-0.483913653959766,-0.468169395033082,-0.465124213407207,-0.474649162926234,-0.463798987612906,-0.451296706428089,-0.42127365406174,-0.428658380966003,-0.431862168199266,-0.391306362224004,-0.35453988647388,-0.433562441592394,-0.387053801733016,-0.402137187998122,-0.411125045350842,-0.351784744711374,-0.337600765179053,-0.291454102089187,-0.240523170276504,-0.207736328393772,-0.123051405266342
"Mtkg.emis.sf",-0.495689899729025,-0.52135514415497,-0.454926522663082,-0.40429629830242,-0.329295139751122,-0.279869058786097,-0.275256743268003,-0.201945106961852,-0.126913653959766,-0.111169395033082,-0.108124213407207,-0.117649162926234,-0.106798987612905,-0.094296706428089,-0.0642736540617396,-0.0716583809660027,-0.0748621681992662,-0.0343063622240042,0.00246011352612046,-0.0765624415923935,-0.0300538017330163,-0.0451371879981221,-0.0541250453508419,0.00521525528862581,0.0193992348209469,0.0655458979108128,0.116476829723496,0.149263671606228,0.233948594733658
"Ptkg.emis.sf",0.382310100270975,0.356644855845031,0.423073477336918,0.47370370169758,0.548704860248878,0.598130941213904,0.602743256731997,0.676054893038148,0.751086346040234,0.766830604966918,0.769875786592793,0.760350837073766,0.771201012387095,0.783703293571911,0.81372634593826,0.806341619033997,0.803137831800734,0.843693637775996,0.880460113526121,0.801437558407607,0.847946198266984,0.832862812001878,0.823874954649158,0.883215255288626,0.897399234820947,0.943545897910813,0.994476829723496,1.02726367160623,1.11194859473366
"Vatkg.emis.sf",0.982310100270975,0.956644855845031,1.02307347733692,1.07370370169758,1.14870486024888,1.1981309412139,1.202743256732,1.27605489303815,1.35108634604023,1.36683060496692,1.36987578659279,1.36035083707377,1.37120101238709,1.38370329357191,1.41372634593826,1.406341619034,1.40313783180073,1.443693637776,1.48046011352612,1.40143755840761,1.44794619826698,1.43286281200188,1.42387495464916,1.48321525528863,1.49739923482095,1.54354589791081,1.5944768297235,1.62726367160623,1.71194859473366
"Jatkg.emis.sf",2.04831010027098,2.02264485584503,2.08907347733692,2.13970370169758,2.21470486024888,2.2641309412139,2.268743256732,2.34205489303815,2.41708634604023,2.43283060496692,2.43587578659279,2.42635083707377,2.4372010123871,2.44970329357191,2.47972634593826,2.472341619034,2.46913783180073,2.509693637776,2.54646011352612,2.46743755840761,2.51394619826698,2.49886281200188,2.48987495464916,2.54921525528863,2.56339923482095,2.60954589791081,2.6604768297235,2.69326367160623,2.77794859473366
